2015-05-21 16:18:39,Greedy bankers ltd.,D,6130
2015-05-21 16:18:39,Satans's academy,D,7709
2015-05-21 16:18:39,Bank of Mars,D,749
2015-05-21 16:18:39,Greedy bankers ltd.,D,793
2015-05-21 16:18:39,The financial incompetents,D,5895
2015-05-21 16:18:39,Satans's academy,D,2295
2015-05-21 16:18:39,Generous traders,D,7493
2015-05-21 16:18:40,Satans's academy,D,4224
2015-05-21 16:18:40,The financial incompetents,D,4075
2015-05-21 16:18:41,Monkey traders,D,8705
2015-05-21 16:18:42,Angel accountants,D,15
2015-05-21 16:18:42,Bank of Atlantis,D,7949
2015-05-21 16:18:42,Bank of Atlantis,D,6115
2015-05-21 16:18:42,The financial incompetents,D,891
2015-05-21 16:18:43,Greedy bankers ltd.,D,9293
2015-05-21 16:18:44,Satans's academy,D,4495
2015-05-21 16:18:45,Institute of dodgy deals,D,5633
2015-05-21 16:18:45,Institute of dodgy deals,D,242
2015-05-21 16:18:45,Generous traders,D,3563
2015-05-21 16:18:45,Greedy bankers ltd.,D,8799
2015-05-21 16:18:45,Bank of Mars,D,6395
2015-05-21 16:18:46,Bank of Mars,D,8388
2015-05-21 16:18:46,Cauldron trading,D,6018
2015-05-21 16:18:46,Cauldron trading,D,4855
2015-05-21 16:18:46,Greedy bankers ltd.,D,1976
2015-05-21 16:18:46,The financial incompetents,D,3946
2015-05-21 16:18:47,Greedy bankers ltd.,D,2696
2015-05-21 16:18:48,Greedy bankers ltd.,D,8808
2015-05-21 16:18:49,The financial incompetents,D,8131
2015-05-21 16:18:49,Cauldron trading,D,8211
2015-05-21 16:18:49,Angel accountants,D,5566
2015-05-21 16:18:50,The financial incompetents,D,3500
2015-05-21 16:18:50,Angel accountants,D,2847
2015-05-21 16:18:50,Angel accountants,D,4797
2015-05-21 16:18:50,Monkey traders,D,5803
2015-05-21 16:18:50,Generous traders,D,9447
2015-05-21 16:18:51,Bank of Mars,F,45
2015-05-21 16:18:51,Institute of dodgy deals,D,8218
2015-05-21 16:18:51,Generous traders,D,2274
2015-05-21 16:18:52,Cauldron trading,D,7275
2015-05-21 16:18:53,Greedy bankers ltd.,D,5285
2015-05-21 16:18:53,Monkey traders,D,6416
2015-05-21 16:18:53,Greedy bankers ltd.,D,198
2015-05-21 16:18:53,Satans's academy,D,6596
2015-05-21 16:18:53,The financial incompetents,D,8400
2015-05-21 16:18:53,The financial incompetents,D,2236
2015-05-21 16:18:53,Bank of Atlantis,D,5021
2015-05-21 16:18:53,Generous traders,D,6328
2015-05-21 16:18:53,The financial incompetents,D,4844
2015-05-21 16:18:53,Institute of dodgy deals,F,44
2015-05-21 16:18:53,Angel accountants,D,6470
2015-05-21 16:18:54,The financial incompetents,D,1460
2015-05-21 16:18:55,Cauldron trading,F,19
2015-05-21 16:18:55,Angel accountants,F,20
2015-05-21 16:18:55,Cauldron trading,D,7816
2015-05-21 16:18:56,Satans's academy,F,6
2015-05-21 16:18:56,Monkey traders,D,9314
2015-05-21 16:18:56,The financial incompetents,F,44
2015-05-21 16:18:56,Greedy bankers ltd.,D,5325
2015-05-21 16:18:56,Monkey traders,D,3971
2015-05-21 16:18:57,Monkey traders,D,2515
2015-05-21 16:18:57,Institute of dodgy deals,F,20
2015-05-21 16:18:58,Institute of dodgy deals,D,2901
2015-05-21 16:18:58,Bank of Mars,D,2828
2015-05-21 16:18:58,The financial incompetents,D,4941
2015-05-21 16:18:58,Institute of dodgy deals,D,2603
2015-05-21 16:18:59,Monkey traders,D,6936
2015-05-21 16:18:59,Monkey traders,D,8696
2015-05-21 16:19:00,Greedy bankers ltd.,D,1999
2015-05-21 16:19:00,Generous traders,D,8334
2015-05-21 16:19:00,Bank of Mars,D,6342
2015-05-21 16:19:00,Institute of dodgy deals,D,4015
2015-05-21 16:19:00,Monkey traders,F,25
2015-05-21 16:19:00,Bank of Mars,F,5
2015-05-21 16:19:01,Cauldron trading,F,13
2015-05-21 16:19:02,Generous traders,D,3250
2015-05-21 16:19:02,Cauldron trading,D,6610
2015-05-21 16:19:03,Bank of Mars,D,9676
2015-05-21 16:19:04,Angel accountants,D,6124
2015-05-21 16:19:05,Institute of dodgy deals,F,23
2015-05-21 16:19:06,Cauldron trading,D,1760
2015-05-21 16:19:06,Cauldron trading,D,8100
2015-05-21 16:19:06,Monkey traders,D,16
2015-05-21 16:19:07,Greedy bankers ltd.,D,9201
2015-05-21 16:19:08,Greedy bankers ltd.,D,4234
2015-05-21 16:19:08,Greedy bankers ltd.,D,2338
2015-05-21 16:19:08,The financial incompetents,D,2752
2015-05-21 16:19:09,Angel accountants,D,9150
2015-05-21 16:19:09,Satans's academy,F,43
2015-05-21 16:19:09,Cauldron trading,D,9782
2015-05-21 16:19:09,Angel accountants,D,8266
2015-05-21 16:19:09,Bank of Mars,F,27
2015-05-21 16:19:10,Greedy bankers ltd.,D,6421
2015-05-21 16:19:10,Cauldron trading,D,8149
2015-05-21 16:19:11,Angel accountants,D,2342
2015-05-21 16:19:11,Institute of dodgy deals,D,4934
2015-05-21 16:19:11,The financial incompetents,D,8292
2015-05-21 16:19:11,Cauldron trading,D,8237
2015-05-21 16:19:12,Angel accountants,D,9024
2015-05-21 16:19:12,Cauldron trading,D,4278
2015-05-21 16:19:12,Institute of dodgy deals,D,860
2015-05-21 16:19:13,The financial incompetents,D,5638
2015-05-21 16:19:14,The financial incompetents,D,2216
2015-05-21 16:19:14,Bank of Mars,D,5832
2015-05-21 16:19:14,Monkey traders,D,9832
2015-05-21 16:19:14,Cauldron trading,D,6389
2015-05-21 16:19:14,Greedy bankers ltd.,D,7474
2015-05-21 16:19:14,Cauldron trading,D,9480
2015-05-21 16:19:14,Bank of Atlantis,D,6349
2015-05-21 16:19:14,Institute of dodgy deals,F,7
2015-05-21 16:19:14,Satans's academy,D,9003
2015-05-21 16:19:14,The financial incompetents,D,6120
2015-05-21 16:19:14,Monkey traders,D,957
2015-05-21 16:19:14,Bank of Mars,D,5848
2015-05-21 16:19:14,Angel accountants,D,6838
2015-05-21 16:19:15,Greedy bankers ltd.,D,7548
2015-05-21 16:19:15,Satans's academy,D,262
2015-05-21 16:19:15,Bank of Mars,D,4971
2015-05-21 16:19:15,Angel accountants,D,9230
2015-05-21 16:19:16,Generous traders,D,7801
2015-05-21 16:19:16,Cauldron trading,F,6
2015-05-21 16:19:17,The financial incompetents,D,7196
2015-05-21 16:19:17,Bank of Mars,D,5221
2015-05-21 16:19:18,Angel accountants,D,937
2015-05-21 16:19:18,The financial incompetents,D,8524
2015-05-21 16:19:18,Angel accountants,D,3672
2015-05-21 16:19:18,Monkey traders,D,2418
2015-05-21 16:19:18,Institute of dodgy deals,D,264
2015-05-21 16:19:18,Bank of Mars,D,8670
2015-05-21 16:19:18,Cauldron trading,D,2766
2015-05-21 16:19:18,Greedy bankers ltd.,D,4961
2015-05-21 16:19:18,Angel accountants,D,4010
2015-05-21 16:19:19,Angel accountants,F,40
2015-05-21 16:19:19,The financial incompetents,D,3333
2015-05-21 16:19:19,Bank of Mars,D,6683
2015-05-21 16:19:20,Angel accountants,D,2444
2015-05-21 16:19:21,Bank of Atlantis,D,7891
2015-05-21 16:19:21,Institute of dodgy deals,D,1931
2015-05-21 16:19:21,The financial incompetents,D,4471
2015-05-21 16:19:21,Cauldron trading,D,1437
2015-05-21 16:19:21,Monkey traders,D,1864
2015-05-21 16:19:21,Institute of dodgy deals,D,8983
2015-05-21 16:19:22,Cauldron trading,D,6822
2015-05-21 16:19:22,The financial incompetents,D,7475
2015-05-21 16:19:22,Generous traders,D,1902
2015-05-21 16:19:22,Angel accountants,D,8883
2015-05-21 16:19:22,Bank of Mars,D,2587
2015-05-21 16:19:22,Greedy bankers ltd.,D,9109
2015-05-21 16:19:22,Monkey traders,F,31
2015-05-21 16:19:22,Cauldron trading,D,9048
2015-05-21 16:19:22,Cauldron trading,F,24
2015-05-21 16:19:23,Greedy bankers ltd.,D,9855
2015-05-21 16:19:23,Bank of Atlantis,D,5539
2015-05-21 16:19:24,Satans's academy,F,14
2015-05-21 16:19:24,Bank of Mars,D,5410
2015-05-21 16:19:25,Satans's academy,D,7542
2015-05-21 16:19:25,Cauldron trading,D,1142
2015-05-21 16:19:25,Institute of dodgy deals,D,1887
2015-05-21 16:19:25,Greedy bankers ltd.,D,3432
2015-05-21 16:19:25,Institute of dodgy deals,D,5099
2015-05-21 16:19:26,Monkey traders,D,1741
2015-05-21 16:19:26,The financial incompetents,F,6
2015-05-21 16:19:26,Bank of Atlantis,D,5659
2015-05-21 16:19:27,Institute of dodgy deals,F,38
2015-05-21 16:19:28,Cauldron trading,D,2197
2015-05-21 16:19:29,Greedy bankers ltd.,D,4825
2015-05-21 16:19:29,Bank of Mars,D,797
2015-05-21 16:19:29,Monkey traders,D,1899
2015-05-21 16:19:30,Greedy bankers ltd.,D,277
2015-05-21 16:19:30,Generous traders,D,4123
2015-05-21 16:19:30,Generous traders,D,4506
2015-05-21 16:19:31,Greedy bankers ltd.,D,9851
2015-05-21 16:19:31,Bank of Mars,D,6046
2015-05-21 16:19:31,Greedy bankers ltd.,D,5686
2015-05-21 16:19:32,Monkey traders,D,9516
2015-05-21 16:19:32,Cauldron trading,D,6784
2015-05-21 16:19:33,The financial incompetents,D,8957
2015-05-21 16:19:33,Generous traders,D,2953
2015-05-21 16:19:33,Bank of Atlantis,D,5934
2015-05-21 16:19:33,Greedy bankers ltd.,D,3571
2015-05-21 16:19:33,The financial incompetents,D,7638
2015-05-21 16:19:33,Generous traders,D,6826
2015-05-21 16:19:33,Bank of Atlantis,F,33
2015-05-21 16:19:34,Greedy bankers ltd.,D,1275
2015-05-21 16:19:35,Angel accountants,D,7363
2015-05-21 16:19:35,The financial incompetents,D,242
2015-05-21 16:19:35,The financial incompetents,D,3572
2015-05-21 16:19:35,Angel accountants,D,2061
2015-05-21 16:19:35,Bank of Atlantis,F,1
2015-05-21 16:19:36,Satans's academy,D,1666
2015-05-21 16:19:37,Bank of Mars,D,7450
2015-05-21 16:19:37,Cauldron trading,D,1545
2015-05-21 16:19:37,Bank of Mars,D,3063
2015-05-21 16:19:37,Bank of Atlantis,F,12
2015-05-21 16:19:37,The financial incompetents,D,46
2015-05-21 16:19:38,Satans's academy,D,7596
2015-05-21 16:19:38,Bank of Atlantis,F,39
2015-05-21 16:19:38,Angel accountants,D,3725
2015-05-21 16:19:39,Bank of Atlantis,D,9880
2015-05-21 16:19:40,Cauldron trading,D,577
2015-05-21 16:19:41,Institute of dodgy deals,D,331
2015-05-21 16:19:41,Bank of Mars,D,5741
2015-05-21 16:19:41,Cauldron trading,D,8826
2015-05-21 16:19:41,The financial incompetents,D,31
2015-05-21 16:19:41,Greedy bankers ltd.,D,426
2015-05-21 16:19:41,Cauldron trading,D,8155
2015-05-21 16:19:41,Monkey traders,D,3786
2015-05-21 16:19:42,Bank of Mars,D,2821
2015-05-21 16:19:42,Angel accountants,D,1376
2015-05-21 16:19:43,Cauldron trading,D,2762
2015-05-21 16:19:43,Satans's academy,D,8567
2015-05-21 16:19:43,Greedy bankers ltd.,D,7703
2015-05-21 16:19:43,Generous traders,F,4
2015-05-21 16:19:43,Satans's academy,D,5771
2015-05-21 16:19:43,Angel accountants,D,952
2015-05-21 16:19:44,Greedy bankers ltd.,D,1355
2015-05-21 16:19:45,Satans's academy,D,51
2015-05-21 16:19:45,Bank of Mars,D,3930
2015-05-21 16:19:45,Bank of Mars,D,9959
2015-05-21 16:19:45,Monkey traders,D,844
2015-05-21 16:19:45,The financial incompetents,D,5415
2015-05-21 16:19:45,Monkey traders,D,9588
2015-05-21 16:19:45,Generous traders,D,8308
2015-05-21 16:19:46,Satans's academy,D,7541
2015-05-21 16:19:47,Monkey traders,F,40
2015-05-21 16:19:47,Generous traders,D,9714
2015-05-21 16:19:48,Angel accountants,D,5070
2015-05-21 16:19:48,Institute of dodgy deals,D,7485
2015-05-21 16:19:48,Angel accountants,F,30
2015-05-21 16:19:48,Generous traders,D,3851
2015-05-21 16:19:49,Bank of Mars,D,3523
2015-05-21 16:19:49,Greedy bankers ltd.,D,3184
2015-05-21 16:19:50,Greedy bankers ltd.,D,3791
2015-05-21 16:19:51,Monkey traders,D,6020
2015-05-21 16:19:51,Angel accountants,F,45
2015-05-21 16:19:51,Angel accountants,D,1868
2015-05-21 16:19:51,Generous traders,D,5179
2015-05-21 16:19:52,Bank of Atlantis,D,5569
